crime_id,date,time,crime_type,borough,postcode,latitude,longitude,outcome,status,month,year,day_of_week,quarter,hour,deprivation_index,borough_crime_rate,distance_from_center,is_weekend,is_night,is_peak_crime_season,crime_severity_score,borough_risk_level,covid_period,postcode_area
MET202303101462,2023-11-07,18:28,Vehicle Crime,Haringey,N15 3WU,51.587279,-0.168866,Investigation complete - no suspect identified,Unsolved,11,2023,Tuesday,Q4,18,7,85.9,12.109045605184845,0,0,1,0.978,Medium,Post-COVID,N15
MET202201727453,2022-04-25,08:11,Vehicle Crime,Newham,E7 6PP,51.506161,0.051931,Investigation complete - no suspect identified,Unsolved,4,2022,Monday,Q2,8,8,128.9,15.619622888383756,0,0,0,0.978,High,Post-COVID,E7
MET202000201957,2020-04-19,13:43,Vehicle Crime,Sutton,SM2 7QC,51.423015,-0.167185,Investigation complete - no suspect identified,Unsolved,4,2020,Sunday,Q2,13,2,62.9,13.294561542015776,1,0,0,0.978,Low,Initial Impact,SM2
MET202302959886,2023-09-12,04:43,Vehicle Crime,Lewisham,SE4 4EJ,51.399171,-0.020511,Investigation complete - no suspect identified,Unsolved,9,2023,Tuesday,Q3,4,6,92.8,14.76107046105352,0,1,0,0.978,Medium,Post-COVID,SE4
MET202101264499,2021-10-02,03:13,Vehicle Crime,Hackney,E2 9XD,51.567278,-0.099049,Under Investigation,Pending,10,2021,Saturday,Q4,3,8,140.1,6.091888409655172,1,1,1,0.978,High,Recovery,E2
MET202403371848,2024-02-19,16:03,Vehicle Crime,Lewisham,SE14 6PB,51.419776,0.019086,Investigation complete - no suspect identified,Unsolved,2,2024,Monday,Q1,16,6,92.8,15.839092472203331,0,0,1,0.978,Medium,Post-COVID,SE14
MET202202170076,2022-10-31,05:22,Vehicle Crime,Harrow,HA1 9LY,51.571702,-0.318288,Caution (simple or conditional),Solved,10,2022,Monday,Q4,5,3,66.8,26.303885386990167,0,1,1,0.978,Low,Post-COVID,HA1
MET202302867373,2023-08-07,22:58,Vehicle Crime,Waltham Forest,E17 5XE,51.587791,0.062677,Investigation complete - no suspect identified,Unsolved,8,2023,Monday,Q3,22,6,86.7,18.71222698095607,0,1,0,0.978,Medium,Post-COVID,E17
MET202403835242,2024-08-10,05:33,Vehicle Crime,Newham,E6 4YC,51.511632,0.038019,Under Investigation,Pending,8,2024,Saturday,Q3,5,8,128.9,14.056079053284556,1,1,0,0.978,High,Post-COVID,E6
MET202302367567,2023-01-22,23:20,Vehicle Crime,Brent,NW9 3MY,51.551331,-0.314824,Investigation complete - no suspect identified,Unsolved,1,2023,Sunday,Q1,23,5,90.5,25.461391599101123,1,1,1,0.978,Medium,Post-COVID,NW9
MET202100681010,2021-01-02,23:52,Vehicle Crime,Newham,E6 5EV,51.509322,0.069534,Investigation complete - no suspect identified,Unsolved,1,2021,Saturday,Q1,23,8,128.9,17.55870966001887,1,1,1,0.978,High,Recovery,E6
MET202000532528,2020-10-14,21:22,Vehicle Crime,Tower Hamlets,E3 1KQ,51.50437,-0.006603,Under Investigation,Pending,10,2020,Wednesday,Q4,21,9,135.8,9.156691957677076,0,0,1,0.978,High,Initial Impact,E3
MET202100799961,2021-02-27,05:24,Vehicle Crime,Lambeth,SE24 5PA,51.496126,-0.103107,Investigation complete - no suspect identified,Unsolved,2,2021,Saturday,Q1,5,7,132.6,2.503890665369636,1,1,1,0.978,High,Recovery,SE24
MET202202297178,2022-12-24,23:08,Vehicle Crime,Bromley,BR1 8KN,51.412615,0.000493,Investigation complete - no suspect identified,Unsolved,12,2022,Saturday,Q4,23,2,65.4,14.931533709118463,1,1,1,0.978,Low,Post-COVID,BR1
MET202101167610,2021-08-17,03:51,Vehicle Crime,Bromley,BR1 8VV,51.389864,-0.005639,Investigation complete - no suspect identified,Unsolved,8,2021,Tuesday,Q3,3,2,65.4,16.517632037802503,0,1,0,0.978,Low,Recovery,BR1
MET202403849911,2024-08-16,17:42,Vehicle Crime,Hillingdon,UB8 8FS,51.530662,-0.457525,Under Investigation,Pending,8,2024,Friday,Q3,17,3,70.2,40.99547722842546,0,0,0,0.978,Low,Post-COVID,UB8
MET202000305171,2020-06-13,07:10,Vehicle Crime,Hackney,E5 9JN,51.54056,-0.065504,Evidential difficulties victim supports action,Unsolved,6,2020,Saturday,Q2,7,8,140.1,3.9574120260515433,1,0,0,0.978,High,Initial Impact,E5
MET202202078698,2022-09-22,02:23,Vehicle Crime,Westminster,W1 9XS,51.536069,-0.084987,Investigation complete - no suspect identified,Unsolved,9,2022,Thursday,Q3,2,3,349.9,2.54801782625834,0,1,0,0.978,Very High,Post-COVID,W1
MET202101136324,2021-08-03,02:29,Vehicle Crime,Camden,NW5 9PN,51.515056,-0.100335,Investigation complete - no suspect identified,Unsolved,8,2021,Tuesday,Q3,2,4,172.4,1.3154907844911594,0,1,0,0.978,High,Recovery,NW5
MET202100910388,2021-04-19,22:05,Vehicle Crime,Wandsworth,SW11 9HV,51.450736,-0.233584,Investigation complete - no suspect identified,Unsolved,4,2021,Monday,Q2,22,3,98.7,17.53207565720012,0,1,0,0.978,Medium,Recovery,SW11
MET202403269875,2024-01-12,03:01,Vehicle Crime,Lewisham,SE14 2JZ,51.470216,-0.089987,Evidential difficulties victim supports action,Unsolved,1,2024,Friday,Q1,3,6,92.8,4.795895787193602,0,1,1,0.978,Medium,Post-COVID,SE14
MET202101263352,2021-10-01,18:12,Vehicle Crime,Hackney,N16 6JP,51.585399,-0.045531,Under Investigation,Pending,10,2021,Friday,Q4,18,8,140.1,9.312625315270196,0,0,1,0.978,High,Recovery,N16
MET202404214031,2024-12-30,09:30,Vehicle Crime,Harrow,HA3 8EC,51.587731,-0.285224,Investigation complete - no suspect identified,Unsolved,12,2024,Monday,Q4,9,3,66.8,23.332742567447536,0,0,1,0.978,Low,Post-COVID,HA3
MET202302593400,2023-04-21,03:00,Vehicle Crime,Islington,N7 6MM,51.509114,-0.120943,Investigation complete - no suspect identified,Unsolved,4,2023,Friday,Q2,3,6,138.2,3.621458049162664,0,1,0,0.978,High,Post-COVID,N7
MET202000305920,2020-06-14,05:10,Vehicle Crime,Croydon,CR0 5XX,51.431241,-0.104529,Investigation complete - no suspect identified,Unsolved,6,2020,Sunday,Q2,5,5,79.8,9.289469451015831,1,1,0,0.978,Low,Initial Impact,CR0
MET202101184723,2021-08-25,20:47,Vehicle Crime,Tower Hamlets,E14 4FE,51.51849,0.001617,Investigation complete - no suspect identified,Unsolved,8,2021,Wednesday,Q3,20,9,135.8,10.030012569467164,0,0,0,0.978,High,Recovery,E14
MET202201713983,2022-04-19,11:24,Vehicle Crime,Harrow,HA7 9NK,51.577471,-0.341803,Evidential difficulties victim does not support action,Unsolved,4,2022,Tuesday,Q2,11,3,66.8,28.99137521009065,0,0,0,0.978,Low,Post-COVID,HA7
MET202100890463,2021-04-10,22:14,Vehicle Crime,Lambeth,SW2 6PL,51.44367,-0.154157,Investigation complete - no suspect identified,Unsolved,4,2021,Saturday,Q2,22,7,132.6,10.623571696413062,1,1,0,0.978,High,Recovery,SW2
MET202000254456,2020-05-17,22:09,Vehicle Crime,Barnet,NW4 9WH,51.631928,-0.200011,Under Investigation,Pending,5,2020,Sunday,Q2,22,2,68.5,18.05629112036354,1,1,0,0.978,Low,Initial Impact,NW4
MET202100801144,2021-02-27,06:39,Vehicle Crime,Lambeth,SW8 9BR,51.452479,-0.137919,Evidential difficulties victim supports action,Unsolved,2,2021,Saturday,Q1,6,7,132.6,8.700397806804164,1,1,1,0.978,High,Recovery,SW8
MET202202025963,2022-08-30,04:50,Vehicle Crime,Enfield,N14 1XW,51.646634,-0.094822,Evidential difficulties victim does not support action,Unsolved,8,2022,Tuesday,Q3,4,5,76.4,14.805091635813854,0,1,0,0.978,Low,Post-COVID,N14
MET202201732455,2022-04-27,01:28,Vehicle Crime,Islington,N1 6GV,51.523887,-0.017586,Investigation complete - no suspect identified,Unsolved,4,2022,Wednesday,Q2,1,6,138.2,7.968041557507481,0,1,0,0.978,High,Post-COVID,N1
MET202202304237,2022-12-27,00:22,Vehicle Crime,Greenwich,SE8 3YA,51.52051,0.100131,Investigation complete - no suspect identified,Unsolved,12,2022,Tuesday,Q4,0,5,95.4,20.964001551754897,0,1,1,0.978,Medium,Post-COVID,SE8
MET202201480042,2022-01-09,22:12,Vehicle Crime,Kensington and Chelsea,SW5 7LY,51.439861,-0.151897,Evidential difficulties victim does not support action,Unsolved,1,2022,Sunday,Q1,22,2,145.7,10.770143433043222,1,1,1,0.978,High,Post-COVID,SW5
MET202202040185,2022-09-05,22:23,Vehicle Crime,Wandsworth,SW12 7WR,51.453781,-0.146618,Evidential difficulties victim does not support action,Unsolved,9,2022,Monday,Q3,22,3,98.7,9.234048226465024,0,1,0,0.978,Medium,Post-COVID,SW12
MET202201988399,2022-08-14,02:26,Vehicle Crime,Westminster,SW1 9CF,51.489502,-0.057967,Investigation complete - no suspect identified,Unsolved,8,2022,Sunday,Q3,2,3,349.9,4.312596554380014,1,1,0,0.978,Very High,Post-COVID,SW1
MET202403624813,2024-05-24,06:49,Vehicle Crime,Kingston upon Thames,KT3 4ST,51.445922,-0.26864,Investigation complete - no suspect identified,Unsolved,5,2024,Friday,Q2,6,1,62.1,21.341949558485844,0,1,0,0.978,Low,Post-COVID,KT3
MET202403309890,2024-01-27,21:40,Vehicle Crime,Enfield,N9 3LR,51.654448,-0.057297,Evidential difficulties victim does not support action,Unsolved,1,2024,Saturday,Q1,21,5,76.4,16.037259146384404,1,0,1,0.978,Low,Post-COVID,N9
MET202201486814,2022-01-12,08:28,Vehicle Crime,Lambeth,SE24 9PA,51.445938,-0.107367,Investigation complete - no suspect identified,Unsolved,1,2022,Wednesday,Q1,8,7,132.6,7.77263321354426,0,0,1,0.978,High,Post-COVID,SE24
MET202000622951,2020-12-02,05:40,Vehicle Crime,Sutton,SM1 9QF,51.378457,-0.168646,Under Investigation,Pending,12,2020,Wednesday,Q4,5,2,62.9,17.415675510073225,0,1,1,0.978,Low,Initial Impact,SM1
MET202403707579,2024-06-24,21:09,Vehicle Crime,Brent,NW2 5BV,51.501913,-0.244671,Investigation complete - no suspect identified,Unsolved,6,2024,Monday,Q2,21,5,90.5,17.3707404348637,0,0,0,0.978,Medium,Post-COVID,NW2
MET202201697146,2022-04-12,00:37,Vehicle Crime,Westminster,W1 8LK,51.514261,-0.140914,Under Investigation,Pending,4,2022,Tuesday,Q2,0,3,349.9,5.807640415294065,0,1,0,0.978,Very High,Post-COVID,W1
MET202201951968,2022-07-30,03:03,Vehicle Crime,Southwark,SE1 2FH,51.50614,-0.092722,Evidential difficulties victim does not support action,Unsolved,7,2022,Saturday,Q3,3,7,130.4,0.9266903589458207,1,1,0,0.978,High,Post-COVID,SE1
MET202101298059,2021-10-17,00:21,Vehicle Crime,Barnet,N11 7LX,51.623953,-0.185513,Evidential difficulties victim does not support action,Unsolved,10,2021,Sunday,Q4,0,2,68.5,16.318923651771467,1,1,1,0.978,Low,Recovery,N11
MET202403930614,2024-09-15,23:23,Vehicle Crime,Greenwich,SE9 6KD,51.49659,0.039651,Evidential difficulties victim does not support action,Unsolved,9,2024,Sunday,Q3,23,5,95.4,14.357623707961592,1,1,0,0.978,Medium,Post-COVID,SE9
MET202000063712,2020-02-04,05:24,Vehicle Crime,Haringey,N4 1UB,51.580922,-0.113504,Charged/Summonsed,Solved,2,2020,Tuesday,Q1,5,7,85.9,7.988476283604179,0,1,1,0.978,Medium,Initial Impact,N4
MET202302827465,2023-07-22,06:39,Vehicle Crime,Westminster,W1 3LS,51.478863,-0.112733,Evidential difficulties victim does not support action,Unsolved,7,2023,Saturday,Q3,6,3,349.9,4.676784562134355,1,1,0,0.978,Very High,Post-COVID,W1
MET202101118359,2021-07-25,00:57,Vehicle Crime,Kingston upon Thames,KT6 8PL,51.402851,-0.214517,Investigation complete - no suspect identified,Unsolved,7,2021,Sunday,Q3,0,1,62.1,18.59909994556422,1,1,0,0.978,Low,Recovery,KT6
MET202000251700,2020-05-16,02:38,Vehicle Crime,Harrow,HA1 6RE,51.622181,-0.316839,Investigation complete - no suspect identified,Unsolved,5,2020,Saturday,Q2,2,3,66.8,28.06486277175292,1,1,0,0.978,Low,Initial Impact,HA1
MET202302339333,2023-01-10,14:49,Vehicle Crime,Richmond upon Thames,TW9 4HC,51.474362,-0.32252,Under Investigation,Pending,1,2023,Tuesday,Q1,14,1,60.7,26.32421385055823,0,0,1,0.978,Low,Post-COVID,TW9
MET202302823300,2023-07-20,02:02,Vehicle Crime,Southwark,SE17 6PC,51.535925,-0.097475,Investigation complete - no suspect identified,Unsolved,7,2023,Thursday,Q3,2,7,130.4,2.6873493150781376,0,1,0,0.978,High,Post-COVID,SE17
MET202403839934,2024-08-12,08:15,Vehicle Crime,Bromley,BR4 5WF,51.386221,0.095399,Under Investigation,Pending,8,2024,Monday,Q3,8,2,65.4,24.8278318072174,0,0,0,0.978,Low,Post-COVID,BR4
MET202404158728,2024-12-09,15:50,Vehicle Crime,Lambeth,SW2 4VF,51.510692,-0.040032,Investigation complete - no suspect identified,Unsolved,12,2024,Monday,Q4,15,7,132.6,5.399421421230972,0,0,1,0.978,High,Post-COVID,SW2
MET202403918459,2024-09-11,02:19,Vehicle Crime,Barking and Dagenham,IG11 3FS,51.551605,0.10205,Investigation complete - no suspect identified,Unsolved,9,2024,Wednesday,Q3,2,8,82.3,21.58287737055765,0,1,0,0.978,Medium,Post-COVID,IG11
MET202101339484,2021-11-06,03:47,Vehicle Crime,Tower Hamlets,E1 9GS,51.477018,-0.024995,Evidential difficulties victim supports action,Unsolved,11,2021,Saturday,Q4,3,9,135.8,8.13354039380303,1,1,1,0.978,High,Recovery,E1
MET202302351128,2023-01-15,03:00,Vehicle Crime,Westminster,W1 9RP,51.478643,-0.128547,Investigation complete - no suspect identified,Unsolved,1,2023,Sunday,Q1,3,3,349.9,5.877564623414801,1,1,1,0.978,Very High,Post-COVID,W1
MET202302807789,2023-07-14,04:37,Vehicle Crime,Kingston upon Thames,KT1 2XZ,51.42018,-0.188631,Investigation complete - no suspect identified,Unsolved,7,2023,Friday,Q3,4,1,62.1,15.177466939409554,0,1,0,0.978,Low,Post-COVID,KT1
MET202202289418,2022-12-21,00:38,Vehicle Crime,Tower Hamlets,E14 5VH,51.557534,-0.033441,Evidential difficulties victim does not support action,Unsolved,12,2022,Wednesday,Q4,0,9,135.8,7.841287983812139,0,1,1,0.978,High,Post-COVID,E14
MET202100819495,2021-03-08,16:04,Vehicle Crime,Barnet,N12 1NB,51.610447,-0.18338,Investigation complete - no suspect identified,Unsolved,3,2021,Monday,Q1,16,2,68.5,15.057332520453189,0,0,0,0.978,Low,Recovery,N12
MET202302333126,2023-01-08,23:08,Vehicle Crime,Brent,HA9 1QN,51.574965,-0.241183,Investigation complete - no suspect identified,Unsolved,1,2023,Sunday,Q1,23,5,90.5,18.26340351483251,1,1,1,0.978,Medium,Post-COVID,HA9
MET202101102043,2021-07-18,08:23,Vehicle Crime,Kensington and Chelsea,W10 6JB,51.500053,-0.235853,Evidential difficulties victim supports action,Unsolved,7,2021,Sunday,Q3,8,2,145.7,16.412087950598387,1,0,0,0.978,High,Recovery,W10
MET202302696548,2023-05-31,03:04,Vehicle Crime,Kensington and Chelsea,W11 9WE,51.505013,-0.248371,Evidential difficulties victim does not support action,Unsolved,5,2023,Wednesday,Q2,3,2,145.7,17.758998963382194,0,1,0,0.978,High,Post-COVID,W11
MET202201721516,2022-04-23,04:55,Vehicle Crime,Islington,N1 2NT,51.543853,-0.091798,Investigation complete - no suspect identified,Unsolved,4,2022,Saturday,Q2,4,6,138.2,3.3988707743269746,1,1,0,0.978,High,Post-COVID,N1
MET202302961520,2023-09-13,01:44,Vehicle Crime,Camden,NW1 6DL,51.550156,-0.070564,Investigation complete - no suspect identified,Unsolved,9,2023,Wednesday,Q3,1,4,172.4,4.54463447936967,0,1,0,0.978,High,Post-COVID,NW1
MET202404149692,2024-12-06,02:25,Vehicle Crime,Hackney,E5 9SS,51.517623,-0.012122,Investigation complete - no suspect identified,Unsolved,12,2024,Friday,Q4,2,8,140.1,8.501990067176822,0,1,1,0.978,High,Post-COVID,E5
MET202302537251,2023-03-30,06:14,Vehicle Crime,Tower Hamlets,E3 1JH,51.571345,0.015822,Investigation complete - no suspect identified,Unsolved,3,2023,Thursday,Q1,6,9,135.8,13.25582481628338,0,1,0,0.978,High,Post-COVID,E3
MET202201956252,2022-08-01,11:14,Vehicle Crime,Newham,E6 4UJ,51.485975,0.042493,Under Investigation,Pending,8,2022,Monday,Q3,11,8,128.9,14.866337897442996,0,0,0,0.978,High,Post-COVID,E6
MET202404113881,2024-11-23,15:05,Vehicle Crime,Ealing,W3 2WV,51.500309,-0.230261,Evidential difficulties victim supports action,Unsolved,11,2024,Saturday,Q4,15,4,88.2,15.791369347268166,1,0,1,0.978,Medium,Post-COVID,W3
MET202403912743,2024-09-08,06:50,Vehicle Crime,Richmond upon Thames,TW1 9HE,51.413426,-0.334392,Investigation complete - no suspect identified,Unsolved,9,2024,Sunday,Q3,6,1,60.7,29.45340772013877,1,1,0,0.978,Low,Post-COVID,TW1
MET202302942787,2023-09-05,03:44,Vehicle Crime,Camden,NW3 3CX,51.479679,-0.106879,Under Investigation,Pending,9,2023,Tuesday,Q3,3,4,172.4,4.257581035038782,0,1,0,0.978,High,Post-COVID,NW3
MET202302904720,2023-08-21,02:22,Vehicle Crime,Ealing,W7 6CA,51.50319,-0.276359,Investigation complete - no suspect identified,Unsolved,8,2023,Monday,Q3,2,4,88.2,20.87203994429153,0,1,0,0.978,Medium,Post-COVID,W7
MET202403695576,2024-06-19,23:18,Vehicle Crime,Greenwich,SE9 7XS,51.501102,-0.008356,Investigation complete - no suspect identified,Unsolved,6,2024,Wednesday,Q2,23,5,95.4,9.011081140969612,0,1,0,0.978,Medium,Post-COVID,SE9
MET202100810817,2021-03-04,00:14,Vehicle Crime,Harrow,HA8 4SV,51.543927,-0.302382,Evidential difficulties victim does not support action,Unsolved,3,2021,Thursday,Q1,0,3,66.8,23.970511360382204,0,1,0,0.978,Low,Recovery,HA8
MET202403431564,2024-03-12,22:15,Vehicle Crime,City of London,EC1 4KA,51.503442,-0.13073,Investigation complete - no suspect identified,Unsolved,3,2024,Tuesday,Q1,22,2,1176.0,4.805285593920864,0,1,0,0.978,Very High,Post-COVID,EC1
MET202403490218,2024-04-03,23:23,Vehicle Crime,Enfield,N13 9BC,51.658791,-0.140753,Investigation complete - no suspect identified,Unsolved,4,2024,Wednesday,Q2,23,5,76.4,17.145270806000788,0,1,0,0.978,Low,Post-COVID,N13
MET202302561988,2023-04-08,22:57,Vehicle Crime,Merton,CR4 1ZX,51.384957,-0.177112,Evidential difficulties victim does not support action,Unsolved,4,2023,Saturday,Q2,22,3,73.1,17.314569176856352,1,1,0,0.978,Low,Post-COVID,CR4
MET202101301697,2021-10-19,06:53,Vehicle Crime,Tower Hamlets,E1 2KW,51.498551,-0.062435,Investigation complete - no suspect identified,Unsolved,10,2021,Tuesday,Q4,6,9,135.8,3.3394217194516345,0,1,1,0.978,High,Recovery,E1
MET202403688637,2024-06-16,03:58,Vehicle Crime,Newham,E6 3DL,51.510481,0.043908,Investigation complete - no suspect identified,Unsolved,6,2024,Sunday,Q2,3,8,128.9,14.711956341378428,1,1,0,0.978,High,Post-COVID,E6
MET202101040367,2021-06-19,11:55,Vehicle Crime,Enfield,EN3 6KB,51.673311,-0.13113,Investigation complete - no suspect identified,Unsolved,6,2021,Saturday,Q2,11,5,76.4,18.36717265676852,1,0,0,0.978,Low,Recovery,EN3
MET202100956600,2021-05-11,04:32,Vehicle Crime,Westminster,W1 8MW,51.489202,-0.152395,Under Investigation,Pending,5,2021,Tuesday,Q2,4,3,349.9,7.573540028712335,0,1,0,0.978,Very High,Recovery,W1
MET202000108310,2020-02-28,11:17,Vehicle Crime,Lambeth,SW8 4LE,51.450881,-0.172547,Investigation complete - no suspect identified,Unsolved,2,2020,Friday,Q1,11,7,132.6,11.61832507285632,0,0,1,0.978,High,Initial Impact,SW8
MET202403984130,2024-10-05,05:57,Vehicle Crime,Camden,NW1 3AT,51.532256,-0.090088,Evidential difficulties victim supports action,Unsolved,10,2024,Saturday,Q4,5,4,172.4,2.099522908777084,1,1,1,0.978,High,Post-COVID,NW1
MET202403903356,2024-09-05,03:42,Vehicle Crime,Hackney,E9 9UR,51.545334,-0.109477,Investigation complete - no suspect identified,Unsolved,9,2024,Thursday,Q3,3,8,140.1,4.23495110770889,0,1,0,0.978,High,Post-COVID,E9
MET202302619544,2023-05-01,00:27,Vehicle Crime,Lambeth,SW2 1LB,51.480248,-0.102854,Investigation complete - no suspect identified,Unsolved,5,2023,Monday,Q2,0,7,132.6,4.00559555996548,0,1,0,0.978,High,Post-COVID,SW2
MET202404162542,2024-12-11,04:02,Vehicle Crime,Westminster,W1 2MV,51.522041,-0.154665,Investigation complete - no suspect identified,Unsolved,12,2024,Wednesday,Q4,4,3,349.9,7.395675282016303,0,1,1,0.978,Very High,Post-COVID,W1
MET202000531818,2020-10-14,06:07,Vehicle Crime,Greenwich,SE3 5CS,51.527486,-0.001107,Investigation complete - no suspect identified,Unsolved,10,2020,Wednesday,Q4,6,5,95.4,9.83677994685492,0,1,1,0.978,Medium,Initial Impact,SE3
MET202000495678,2020-09-24,03:17,Vehicle Crime,Lewisham,SE14 9BB,51.441762,0.003384,Under Investigation,Pending,9,2020,Thursday,Q3,3,6,92.8,12.941409646375474,0,1,0,0.978,Medium,Initial Impact,SE14
MET202201883656,2022-07-01,00:03,Vehicle Crime,Tower Hamlets,E3 6HE,51.521127,0.032734,Investigation complete - no suspect identified,Unsolved,7,2022,Friday,Q3,0,9,135.8,13.495357031708554,0,1,0,0.978,High,Post-COVID,E3
MET202202050977,2022-09-10,02:14,Vehicle Crime,Wandsworth,SW12 8PD,51.3873,-0.195465,Investigation complete - no suspect identified,Unsolved,9,2022,Saturday,Q3,2,3,98.7,18.347376059540668,1,1,0,0.978,Medium,Post-COVID,SW12
MET202000628076,2020-12-05,00:29,Vehicle Crime,Hammersmith and Fulham,SW6 2VU,51.488903,-0.19417,Evidential difficulties victim does not support action,Unsolved,12,2020,Saturday,Q4,0,4,125.3,12.029618487998157,1,1,1,0.978,High,Initial Impact,SW6
MET202302725653,2023-06-12,15:45,Vehicle Crime,Southwark,SE22 4CC,51.544677,-0.078933,Evidential difficulties victim supports action,Unsolved,6,2023,Monday,Q2,15,7,130.4,3.6337908078727126,0,0,0,0.978,High,Post-COVID,SE22
MET202101256529,2021-09-28,14:06,Vehicle Crime,Havering,RM1 7TW,51.571345,0.275234,Investigation complete - no suspect identified,Unsolved,9,2021,Tuesday,Q3,14,3,64.7,40.894545609414784,0,0,0,0.978,Low,Recovery,RM1
MET202302552773,2023-04-05,06:56,Vehicle Crime,Southwark,SE22 5VG,51.498198,-0.131082,Investigation complete - no suspect identified,Unsolved,4,2023,Wednesday,Q2,6,7,130.4,5.00832827579085,0,1,0,0.978,High,Post-COVID,SE22
MET202101261817,2021-09-30,04:45,Vehicle Crime,Hounslow,TW3 5PQ,51.50904,-0.319309,Evidential difficulties victim does not support action,Unsolved,9,2021,Thursday,Q3,4,4,74.9,25.613271594120903,0,1,0,0.978,Low,Recovery,TW3
MET202302890333,2023-08-16,11:40,Vehicle Crime,Harrow,HA8 8JB,51.561076,-0.344692,Investigation complete - no suspect identified,Unsolved,8,2023,Wednesday,Q3,11,3,66.8,28.914618684918587,0,0,0,0.978,Low,Post-COVID,HA8
MET202202083057,2022-09-24,00:04,Vehicle Crime,Camden,NW1 2SP,51.534342,-0.07701,Investigation complete - no suspect identified,Unsolved,9,2022,Saturday,Q3,0,4,172.4,2.656811060641431,1,1,0,0.978,High,Post-COVID,NW1
MET202101169655,2021-08-18,02:30,Vehicle Crime,Barnet,N20 7VY,51.616864,-0.191986,Investigation complete - no suspect identified,Unsolved,8,2021,Wednesday,Q3,2,2,68.5,16.235420337698013,0,1,0,0.978,Low,Recovery,N20
